date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:23	358721/358721	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022b-57941%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/batch_sdd.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/batch_sdd.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:24	355143/355143	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022d-56b47%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/follow_up.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/follow_up.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:25	352009/352009	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022f-55f09%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/internal_transfers.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/internal_transfers.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:26	353075/353075	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-56333%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/pay_sepa.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/pay_sepa.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:27	352769/352769	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0232-56201%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/pay_checks.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/pay_checks.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:28	351275/351275	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022e-55c2b%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/forecast.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/forecast.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:29	351669/351669	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0234-55db5%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/payments/trusted_accounts.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/payments/trusted_accounts.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:30	358514/358514	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022e-57872%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:31	367138/367138	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0230-59a22%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:33	360841/360841	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-58189%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/saltedge.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/saltedge.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:34	361835/361835	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0231-5856b%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/ponto.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/ponto.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:35	355263/355263	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0230-56bbf%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/enablebanking.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/bank_synchronization/enablebanking.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:36	355005/355005	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0237-56abd%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/transactions.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/transactions.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:38	358786/358786	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-57982%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/reconciliation.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/reconciliation.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:38	357366/357366	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0237-573f6%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/reconciliation_models.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/reconciliation_models.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:39	356879/356879	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-5720f%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/foreign_currency.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/foreign_currency.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:40	352427/352427	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-560ab%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/bank/loans.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/bank/loans.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:41	353614/353614	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-5654e%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:42	355969/355969	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023c-56e81%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/tax_returns.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/tax_returns.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:44	349416/349416	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023c-554e8%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/tax_carryover.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/tax_carryover.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:45	358095/358095	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-576cf%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/analytic_accounting.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/analytic_accounting.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:46	361240/361240	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0236-58318%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/budget.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/budget.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:47	363313/363313	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0239-58b31%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/intrastat.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/intrastat.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:49	356619/356619	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0238-5710b%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/data_inalterability.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/data_inalterability.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:50	352612/352612	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023a-56164%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/silverfin.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/silverfin.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:51	374695/374695	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0237-5b7a7%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/customize.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/customize.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:52	356615/356615	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023d-57107%22	https://www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/year_end.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/accounting/reporting/year_end.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:54	347649/347649	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0230-54e01%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:55	360513/360513	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-58041%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/log_expenses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/log_expenses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:56	353341/353341	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0232-5643d%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/expense_reports.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/expense_reports.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:57	352137/352137	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0231-55f89%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/approve_expenses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/approve_expenses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:55:58	349142/349142	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0234-553d6%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/post_expenses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/post_expenses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:00	354685/354685	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-5697d%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/reimburse.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/reimburse.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:01	355751/355751	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0236-56da7%22	https://www.odoo.com/documentation/18.0/applications/finance/expenses/reinvoice_expenses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/expenses/reinvoice_expenses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:02	375025/375025	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0241-5b8f1%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:03	347322/347322	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0232-54cba%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/wire_transfer.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/wire_transfer.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:04	355537/355537	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0226-56cd1%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/adyen.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/adyen.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:05	348898/348898	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0227-552e2%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/amazon_payment_services.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/amazon_payment_services.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:06	348563/348563	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0228-55193%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/asiapay.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/asiapay.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:07	357743/357743	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0229-5756f%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/authorize.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/authorize.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:08	347102/347102	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022a-54bde%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/buckaroo.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/buckaroo.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:09	346172/346172	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022b-5483c%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/demo.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/demo.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:11	347622/347622	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022c-54de6%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/flutterwave.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/flutterwave.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:12	347075/347075	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022c-54bc3%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/mercado_pago.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/mercado_pago.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:13	345814/345814	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022e-546d6%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/mollie.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/mollie.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:14	350389/350389	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022f-558b5%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/paypal.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/paypal.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:15	348099/348099	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0230-54fc3%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/razorpay.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/razorpay.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:16	355451/355451	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0231-56c7b%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/stripe.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/stripe.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:18	349409/349409	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-554e1%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/worldline.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/worldline.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:19	348022/348022	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0234-54f76%22	https://www.odoo.com/documentation/18.0/applications/finance/payment_providers/xendit.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/payment_providers/xendit.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:20	355602/355602	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0237-56d12%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:21	415680/415680	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0238-657c0%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/argentina.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/argentina.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:22	441646/441646	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0239-6bd2e%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/australia.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/australia.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:23	353099/353099	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023a-5634b%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/austria.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/austria.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:24	386599/386599	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023c-5e627%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/belgium.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/belgium.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:25	388146/388146	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023c-5ec32%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/brazil.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/brazil.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:26	365729/365729	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023e-594a1%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/canada.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/canada.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:27	434889/434889	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023e-6a2c9%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/chile.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/chile.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:29	382594/382594	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023f-5d682%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/colombia.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/colombia.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:30	404766/404766	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0225-62d1e%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/ecuador.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/ecuador.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:31	359385/359385	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0227-57bd9%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/egypt.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/egypt.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:32	393071/393071	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0228-5ff6f%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/france.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/france.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:33	368313/368313	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0229-59eb9%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/germany.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/germany.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:34	381025/381025	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022a-5d061%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/hong_kong.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/hong_kong.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:35	383643/383643	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022b-5da9b%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/india.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/india.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:36	357266/357266	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022c-57392%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/indonesia.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/indonesia.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:38	402752/402752	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022e-62540%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/italy.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/italy.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:39	370782/370782	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022e-5a85e%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/kenya.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/kenya.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:40	349937/349937	---MCZ	200	added ('OK')	text/html	etag:W/%22678a022f-556f1%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/luxembourg.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/luxembourg.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:41	360240/360240	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0230-57f30%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/malaysia.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/malaysia.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:42	433294/433294	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0231-69c8e%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/mexico.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/mexico.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:44	344231/344231	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0232-540a7%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/netherlands.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/netherlands.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:45	344000/344000	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0233-53fc0%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/new_zealand.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/new_zealand.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:46	356494/356494	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0236-5708e%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/romania.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/romania.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:47	423186/423186	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-67512%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/peru.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/peru.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:48	356847/356847	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0235-571ef%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/philippines.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/philippines.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:49	353929/353929	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0238-56689%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/saudi_arabia.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/saudi_arabia.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:50	348332/348332	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0238-550ac%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/singapore.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/singapore.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:52	357639/357639	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0239-57507%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/spain.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/spain.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:53	353523/353523	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023b-564f3%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/switzerland.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/switzerland.html	(from https://www.odoo.com/documentation/18.0/applications.html)
